,time,open,high,low,close,volume
90,2025-11-19 23:30:00+00:00,4076.86,4078.12,4076.28,4078.05,71
91,2025-11-19 23:31:00+00:00,4078.06,4079.7,4077.67,4079.37,82
92,2025-11-19 23:32:00+00:00,4079.43,4081.56,4079.39,4080.81,74
93,2025-11-19 23:33:00+00:00,4080.63,4082.22,4080.18,4081.64,63
94,2025-11-19 23:34:00+00:00,4081.56,4083.61,4081.14,4083.58,62
95,2025-11-19 23:35:00+00:00,4083.91,4084.68,4082.81,4082.81,81
96,2025-11-19 23:36:00+00:00,4082.85,4083.7,4082.55,4083.08,71
97,2025-11-19 23:37:00+00:00,4083.12,4083.12,4080.49,4080.49,66
98,2025-11-19 23:38:00+00:00,4080.53,4082.47,4080.53,4082.45,61
99,2025-11-19 23:39:00+00:00,4082.36,4082.43,4080.76,4080.81,60
100,2025-11-19 23:40:00+00:00,4080.8,4080.98,4079.66,4079.77,63
101,2025-11-19 23:41:00+00:00,4079.71,4079.71,4078.3,4078.67,60
102,2025-11-19 23:42:00+00:00,4078.61,4078.74,4078.24,4078.68,60
103,2025-11-19 23:43:00+00:00,4078.72,4080.54,4078.47,4080.26,57
104,2025-11-19 23:44:00+00:00,4080.24,4080.47,4079.56,4080.24,54
105,2025-11-19 23:45:00+00:00,4080.49,4081.87,4080.07,4081.51,54
106,2025-11-19 23:46:00+00:00,4081.47,4082.17,4081.47,4081.81,36
107,2025-11-19 23:47:00+00:00,4081.81,4081.81,4080.75,4080.75,51
108,2025-11-19 23:48:00+00:00,4080.79,4081.76,4080.71,4081.47,44
109,2025-11-19 23:49:00+00:00,4081.5,4081.76,4081.5,4081.69,28
110,2025-11-19 23:50:00+00:00,4081.96,4081.96,4077.58,4078.47,64
111,2025-11-19 23:51:00+00:00,4078.46,4078.88,4077.78,4078.17,54
112,2025-11-19 23:52:00+00:00,4078.41,4078.6,4077.91,4078.08,56
113,2025-11-19 23:53:00+00:00,4077.96,4079.02,4077.72,4078.41,53
114,2025-11-19 23:54:00+00:00,4078.51,4078.63,4077.59,4077.64,50
115,2025-11-19 23:55:00+00:00,4077.29,4078.47,4077.11,4077.83,47
116,2025-11-19 23:56:00+00:00,4077.83,4078.43,4077.31,4077.82,66
117,2025-11-19 23:57:00+00:00,4077.77,4078.39,4077.67,4077.76,75
118,2025-11-19 23:58:00+00:00,4077.75,4077.79,4076.97,4077.71,69
119,2025-11-20 01:00:00+00:00,4079.9,4080.73,4079.45,4080.29,47
120,2025-11-20 01:01:00+00:00,4080.29,4084.27,4078.09,4083.81,108
121,2025-11-20 01:02:00+00:00,4082.06,4083.69,4080.68,4083.62,131
122,2025-11-20 01:03:00+00:00,4083.62,4085.04,4079.89,4082.47,124
123,2025-11-20 01:04:00+00:00,4082.82,4088.15,4082.82,4088.15,148
124,2025-11-20 01:05:00+00:00,4088.15,4088.15,4084.24,4085.91,46
125,2025-11-20 01:06:00+00:00,4085.87,4088.26,4084.18,4087.5,67
126,2025-11-20 01:07:00+00:00,4087.55,4087.55,4085.14,4085.31,50
127,2025-11-20 01:08:00+00:00,4085.3,4085.53,4083.93,4085.39,56
128,2025-11-20 01:09:00+00:00,4085.32,4087.28,4084.51,4085.65,59
129,2025-11-20 01:10:00+00:00,4085.69,4086.33,4084.67,4085.16,62
130,2025-11-20 01:11:00+00:00,4085.0,4089.05,4085.0,4088.63,78
131,2025-11-20 01:12:00+00:00,4088.64,4088.71,4087.56,4088.31,58
132,2025-11-20 01:13:00+00:00,4088.31,4089.67,4088.21,4088.37,71
133,2025-11-20 01:14:00+00:00,4088.53,4089.35,4088.07,4088.07,59
134,2025-11-20 01:15:00+00:00,4088.24,4089.24,4088.24,4088.55,56
135,2025-11-20 01:16:00+00:00,4088.49,4089.3,4087.95,4088.22,45
136,2025-11-20 01:17:00+00:00,4088.48,4091.03,4088.48,4090.7,56
137,2025-11-20 01:18:00+00:00,4090.69,4090.69,4088.5,4090.64,67
138,2025-11-20 01:19:00+00:00,4090.67,4090.7,4090.12,4090.28,35
139,2025-11-20 01:20:00+00:00,4089.32,4089.41,4087.61,4087.78,48
140,2025-11-20 01:21:00+00:00,4087.87,4090.51,4087.87,4090.42,40
141,2025-11-20 01:22:00+00:00,4090.35,4090.78,4089.31,4090.37,47
142,2025-11-20 01:23:00+00:00,4090.37,4090.47,4089.46,4089.5,37
143,2025-11-20 01:24:00+00:00,4089.55,4089.55,4087.91,4088.33,39
144,2025-11-20 01:25:00+00:00,4088.47,4090.76,4088.25,4090.76,49
145,2025-11-20 01:26:00+00:00,4090.52,4090.68,4089.78,4090.18,41
146,2025-11-20 01:27:00+00:00,4090.16,4090.39,4089.8,4089.95,32
147,2025-11-20 01:28:00+00:00,4090.06,4090.06,4088.94,4089.45,45
148,2025-11-20 01:29:00+00:00,4089.42,4089.42,4088.13,4088.16,62
149,2025-11-20 01:30:00+00:00,4088.12,4088.12,4085.89,4086.53,74
150,2025-11-20 01:31:00+00:00,4086.57,4087.21,4086.03,4086.36,58
151,2025-11-20 01:32:00+00:00,4086.08,4087.48,4086.07,4086.82,42
152,2025-11-20 01:33:00+00:00,4086.86,4088.32,4086.86,4088.32,55
153,2025-11-20 01:34:00+00:00,4088.31,4089.12,4087.98,4088.88,60
154,2025-11-20 01:35:00+00:00,4088.89,4089.7,4088.89,4089.51,46
155,2025-11-20 01:36:00+00:00,4089.6,4089.97,4088.13,4089.21,44
156,2025-11-20 01:37:00+00:00,4089.34,4093.62,4089.21,4093.58,74
157,2025-11-20 01:38:00+00:00,4093.66,4097.37,4093.39,4096.52,92
158,2025-11-20 01:39:00+00:00,4096.34,4096.45,4094.53,4095.1,83
159,2025-11-20 01:40:00+00:00,4095.1,4096.84,4094.94,4096.79,83
160,2025-11-20 01:41:00+00:00,4096.64,4098.91,4096.27,4096.81,90
161,2025-11-20 01:42:00+00:00,4096.7,4096.7,4094.79,4095.91,79
162,2025-11-20 01:43:00+00:00,4095.87,4097.99,4095.87,4097.02,79
163,2025-11-20 01:44:00+00:00,4096.98,4097.94,4096.46,4096.46,70
164,2025-11-20 01:45:00+00:00,4096.58,4099.44,4096.55,4099.07,78
165,2025-11-20 01:46:00+00:00,4098.95,4099.92,4097.04,4098.66,91
166,2025-11-20 01:47:00+00:00,4099.32,4100.91,4098.67,4100.41,83
167,2025-11-20 01:48:00+00:00,4100.98,4101.88,4100.0,4101.23,81
168,2025-11-20 01:49:00+00:00,4101.48,4101.96,4099.56,4101.96,80
169,2025-11-20 01:50:00+00:00,4102.83,4105.53,4101.7,4105.09,93
170,2025-11-20 01:51:00+00:00,4104.48,4106.58,4103.65,4105.76,92
171,2025-11-20 01:52:00+00:00,4105.71,4108.06,4105.35,4106.83,88
172,2025-11-20 01:53:00+00:00,4106.84,4106.95,4104.11,4105.93,86
173,2025-11-20 01:54:00+00:00,4105.73,4106.59,4104.09,4106.11,82
174,2025-11-20 01:55:00+00:00,4106.0,4107.18,4104.86,4106.23,77
175,2025-11-20 01:56:00+00:00,4106.27,4108.1,4105.85,4107.29,84
176,2025-11-20 01:57:00+00:00,4107.52,4107.58,4105.01,4105.3,74
177,2025-11-20 01:58:00+00:00,4105.27,4105.57,4104.04,4104.25,76
178,2025-11-20 01:59:00+00:00,4103.83,4105.01,4103.56,4104.83,89
179,2025-11-20 02:00:00+00:00,4104.81,4108.75,4104.81,4108.15,89
180,2025-11-20 02:01:00+00:00,4108.03,4110.44,4107.28,4109.74,88
181,2025-11-20 02:02:00+00:00,4109.68,4110.25,4108.84,4109.37,88
182,2025-11-20 02:03:00+00:00,4109.37,4109.98,4105.81,4106.69,87
183,2025-11-20 02:04:00+00:00,4106.68,4106.73,4105.03,4105.33,83
184,2025-11-20 02:05:00+00:00,4105.19,4106.57,4103.82,4106.56,84
185,2025-11-20 02:06:00+00:00,4106.57,4106.9,4104.71,4106.25,85
186,2025-11-20 02:07:00+00:00,4106.27,4108.09,4106.23,4108.08,89
187,2025-11-20 02:08:00+00:00,4108.06,4108.67,4107.53,4107.72,83
188,2025-11-20 02:09:00+00:00,4107.57,4108.38,4106.54,4108.03,72
189,2025-11-20 02:10:00+00:00,4108.49,4109.32,4107.28,4107.32,54
190,2025-11-20 02:11:00+00:00,4107.3,4107.85,4104.54,4104.8,75
191,2025-11-20 02:12:00+00:00,4104.97,4106.07,4104.02,4104.68,76
192,2025-11-20 02:13:00+00:00,4104.67,4105.57,4104.0,4104.07,78
193,2025-11-20 02:14:00+00:00,4104.14,4105.73,4102.72,4105.54,87
194,2025-11-20 02:15:00+00:00,4105.48,4107.01,4105.27,4105.27,88
195,2025-11-20 02:16:00+00:00,4105.28,4105.6,4105.19,4105.52,61
196,2025-11-20 02:17:00+00:00,4105.51,4107.25,4105.51,4107.13,67
197,2025-11-20 02:18:00+00:00,4107.13,4108.2,4106.32,4106.55,76
198,2025-11-20 02:19:00+00:00,4106.56,4108.32,4105.98,4107.61,74
199,2025-11-20 02:20:00+00:00,4107.58,4108.37,4106.93,4107.92,83
200,2025-11-20 02:21:00+00:00,4107.87,4108.14,4106.83,4107.5,81
201,2025-11-20 02:22:00+00:00,4107.47,4108.88,4106.86,4107.18,76
202,2025-11-20 02:23:00+00:00,4107.17,4108.84,4106.71,4108.05,75
203,2025-11-20 02:24:00+00:00,4108.39,4109.13,4108.19,4108.65,71
204,2025-11-20 02:25:00+00:00,4108.67,4108.84,4106.28,4106.29,72
205,2025-11-20 02:26:00+00:00,4106.63,4107.48,4106.6,4107.38,72
206,2025-11-20 02:27:00+00:00,4107.33,4107.66,4106.54,4106.99,69
207,2025-11-20 02:28:00+00:00,4106.92,4107.54,4106.72,4107.41,54
208,2025-11-20 02:29:00+00:00,4107.42,4107.47,4105.51,4105.51,65
209,2025-11-20 02:30:00+00:00,4105.58,4107.33,4105.49,4106.89,75
210,2025-11-20 02:31:00+00:00,4106.89,4108.16,4106.89,4106.94,72
211,2025-11-20 02:32:00+00:00,4106.87,4108.62,4106.87,4107.97,73
212,2025-11-20 02:33:00+00:00,4107.86,4108.89,4107.32,4107.95,68
213,2025-11-20 02:34:00+00:00,4107.87,4107.95,4106.04,4106.26,64
214,2025-11-20 02:35:00+00:00,4106.26,4106.69,4105.31,4105.92,73
215,2025-11-20 02:36:00+00:00,4105.94,4105.94,4103.54,4103.54,59
216,2025-11-20 02:37:00+00:00,4103.51,4103.83,4101.83,4102.75,88
217,2025-11-20 02:38:00+00:00,4102.79,4103.38,4101.98,4102.05,76
218,2025-11-20 02:39:00+00:00,4102.05,4103.35,4102.05,4103.1,75
219,2025-11-20 02:40:00+00:00,4103.24,4103.98,4103.14,4103.73,60
220,2025-11-20 02:41:00+00:00,4103.84,4103.87,4101.5,4103.36,72
221,2025-11-20 02:42:00+00:00,4103.38,4104.71,4103.25,4104.15,71
222,2025-11-20 02:43:00+00:00,4104.09,4104.3,4102.46,4103.53,74
223,2025-11-20 02:44:00+00:00,4103.57,4105.6,4103.35,4105.25,69
224,2025-11-20 02:45:00+00:00,4105.09,4106.13,4104.02,4104.81,70
225,2025-11-20 02:46:00+00:00,4104.92,4105.75,4104.04,4104.26,79
226,2025-11-20 02:47:00+00:00,4104.22,4105.08,4103.35,4104.68,88
227,2025-11-20 02:48:00+00:00,4104.5,4104.68,4103.58,4104.53,71
228,2025-11-20 02:49:00+00:00,4104.5,4105.3,4103.11,4103.18,61
229,2025-11-20 02:50:00+00:00,4103.16,4103.83,4102.42,4102.42,84
230,2025-11-20 02:51:00+00:00,4102.41,4103.23,4101.72,4101.93,77
231,2025-11-20 02:52:00+00:00,4101.97,4102.26,4100.9,4101.75,74
232,2025-11-20 02:53:00+00:00,4101.8,4101.8,4100.53,4101.57,84
233,2025-11-20 02:54:00+00:00,4101.51,4102.75,4100.96,4102.75,85
234,2025-11-20 02:55:00+00:00,4102.86,4102.92,4101.57,4101.91,61
235,2025-11-20 02:56:00+00:00,4101.9,4102.65,4101.42,4102.64,78
236,2025-11-20 02:57:00+00:00,4102.72,4102.84,4101.51,4101.73,76
237,2025-11-20 02:58:00+00:00,4101.74,4102.59,4100.95,4100.95,81
238,2025-11-20 02:59:00+00:00,4101.01,4103.99,4101.01,4103.01,83
239,2025-11-20 03:00:00+00:00,4103.02,4105.72,4101.53,4105.45,99
240,2025-11-20 03:01:00+00:00,4105.33,4107.45,4103.84,4106.16,96
241,2025-11-20 03:02:00+00:00,4106.58,4108.17,4106.1,4106.26,91
242,2025-11-20 03:03:00+00:00,4106.14,4106.76,4104.37,4106.75,94
243,2025-11-20 03:04:00+00:00,4106.35,4107.09,4105.35,4106.5,88
244,2025-11-20 03:05:00+00:00,4106.5,4107.79,4104.92,4107.59,88
245,2025-11-20 03:06:00+00:00,4107.81,4109.18,4107.16,4108.23,88
246,2025-11-20 03:07:00+00:00,4108.21,4108.21,4104.84,4105.92,81
247,2025-11-20 03:08:00+00:00,4105.88,4107.4,4103.07,4103.07,90
248,2025-11-20 03:09:00+00:00,4103.2,4104.44,4101.01,4101.97,86
249,2025-11-20 03:10:00+00:00,4101.88,4103.77,4100.19,4103.77,88
250,2025-11-20 03:11:00+00:00,4104.02,4104.11,4100.41,4101.89,86
251,2025-11-20 03:12:00+00:00,4101.81,4101.81,4097.58,4097.58,85
252,2025-11-20 03:13:00+00:00,4097.46,4100.07,4096.71,4096.76,90
253,2025-11-20 03:14:00+00:00,4097.08,4099.52,4097.06,4097.71,84
254,2025-11-20 03:15:00+00:00,4097.63,4097.97,4096.57,4097.62,86
255,2025-11-20 03:16:00+00:00,4097.74,4098.86,4097.41,4098.43,82
256,2025-11-20 03:17:00+00:00,4098.49,4098.84,4097.39,4097.58,80
257,2025-11-20 03:18:00+00:00,4097.7,4098.04,4096.71,4098.0,78
258,2025-11-20 03:19:00+00:00,4098.0,4098.21,4097.55,4098.15,80
259,2025-11-20 03:20:00+00:00,4098.14,4098.14,4093.28,4093.43,84
260,2025-11-20 03:21:00+00:00,4093.39,4094.84,4092.49,4093.3,86
261,2025-11-20 03:22:00+00:00,4093.3,4095.08,4093.28,4094.25,80
262,2025-11-20 03:23:00+00:00,4094.02,4095.03,4093.66,4094.13,80
263,2025-11-20 03:24:00+00:00,4094.24,4096.65,4093.67,4096.59,75
264,2025-11-20 03:25:00+00:00,4096.66,4097.97,4095.74,4096.73,69
265,2025-11-20 03:26:00+00:00,4096.71,4096.71,4095.08,4096.38,78
266,2025-11-20 03:27:00+00:00,4096.38,4097.34,4095.76,4097.25,84
267,2025-11-20 03:28:00+00:00,4097.25,4099.18,4095.61,4096.5,92
268,2025-11-20 03:29:00+00:00,4097.09,4098.06,4094.11,4094.56,81
269,2025-11-20 03:30:00+00:00,4094.47,4094.82,4092.96,4093.07,84
270,2025-11-20 03:31:00+00:00,4092.95,4093.04,4091.1,4091.61,86
271,2025-11-20 03:32:00+00:00,4091.76,4091.76,4089.27,4090.93,92
272,2025-11-20 03:33:00+00:00,4090.94,4090.98,4088.37,4089.93,84
273,2025-11-20 03:34:00+00:00,4089.94,4092.13,4089.79,4091.56,81
274,2025-11-20 03:35:00+00:00,4091.59,4093.2,4091.59,4093.15,83
275,2025-11-20 03:36:00+00:00,4093.29,4093.64,4091.01,4091.76,82
276,2025-11-20 03:37:00+00:00,4091.65,4092.05,4090.66,4092.03,70
277,2025-11-20 03:38:00+00:00,4092.38,4092.38,4090.52,4090.91,82
278,2025-11-20 03:39:00+00:00,4090.9,4092.15,4090.63,4091.33,83
279,2025-11-20 03:40:00+00:00,4091.36,4092.1,4090.33,4091.16,73
280,2025-11-20 03:41:00+00:00,4091.08,4092.25,4090.26,4092.21,84
281,2025-11-20 03:42:00+00:00,4092.22,4092.23,4089.74,4090.2,73
282,2025-11-20 03:43:00+00:00,4090.17,4091.82,4088.73,4091.24,78
283,2025-11-20 03:44:00+00:00,4091.16,4091.93,4090.35,4091.74,79
284,2025-11-20 03:45:00+00:00,4091.7,4095.41,4091.7,4095.05,91
285,2025-11-20 03:46:00+00:00,4095.01,4097.37,4094.22,4097.37,91
286,2025-11-20 03:47:00+00:00,4097.47,4097.98,4095.56,4096.57,88
287,2025-11-20 03:48:00+00:00,4096.65,4097.41,4094.52,4095.36,82
288,2025-11-20 03:49:00+00:00,4095.37,4095.67,4094.11,4095.03,80
289,2025-11-20 03:50:00+00:00,4095.22,4095.73,4093.58,4093.73,76
290,2025-11-20 03:51:00+00:00,4093.68,4095.14,4093.62,4094.83,71
291,2025-11-20 03:52:00+00:00,4094.51,4094.57,4092.86,4093.14,72
292,2025-11-20 03:53:00+00:00,4093.17,4093.37,4091.32,4091.32,78
293,2025-11-20 03:54:00+00:00,4091.21,4091.5,4088.92,4089.53,86
294,2025-11-20 03:55:00+00:00,4089.46,4089.46,4084.29,4085.2,92
295,2025-11-20 03:56:00+00:00,4084.99,4086.41,4082.44,4084.19,94
296,2025-11-20 03:57:00+00:00,4084.37,4084.68,4082.66,4083.69,86
297,2025-11-20 03:58:00+00:00,4083.83,4084.57,4082.87,4083.86,80
298,2025-11-20 03:59:00+00:00,4084.15,4084.36,4081.05,4081.28,86
299,2025-11-20 04:00:00+00:00,4081.22,4081.74,4078.67,4078.95,97
300,2025-11-20 04:01:00+00:00,4078.78,4079.53,4072.48,4072.74,103
301,2025-11-20 04:02:00+00:00,4072.82,4074.46,4070.82,4073.46,99
302,2025-11-20 04:03:00+00:00,4074.0,4075.41,4073.0,4073.78,97
303,2025-11-20 04:04:00+00:00,4073.82,4073.82,4070.58,4070.82,91
304,2025-11-20 04:05:00+00:00,4071.0,4071.15,4067.17,4068.23,97
305,2025-11-20 04:06:00+00:00,4068.47,4070.03,4065.23,4065.23,91
306,2025-11-20 04:07:00+00:00,4065.46,4067.17,4059.05,4062.23,101
307,2025-11-20 04:08:00+00:00,4062.25,4064.19,4059.45,4062.7,97
308,2025-11-20 04:09:00+00:00,4062.85,4064.28,4062.02,4063.47,94
309,2025-11-20 04:10:00+00:00,4063.46,4063.46,4059.26,4061.54,97
310,2025-11-20 04:11:00+00:00,4061.35,4064.41,4060.26,4063.44,90
311,2025-11-20 04:12:00+00:00,4063.26,4064.54,4061.49,4064.49,94
312,2025-11-20 04:13:00+00:00,4064.17,4066.67,4063.17,4063.34,96
313,2025-11-20 04:14:00+00:00,4063.61,4065.87,4063.29,4063.41,94
314,2025-11-20 04:15:00+00:00,4063.42,4064.15,4061.53,4063.0,93
315,2025-11-20 04:16:00+00:00,4062.72,4063.57,4058.92,4059.71,98
316,2025-11-20 04:17:00+00:00,4059.58,4059.61,4052.74,4053.48,100
317,2025-11-20 04:18:00+00:00,4053.03,4056.13,4048.47,4051.34,102
318,2025-11-20 04:19:00+00:00,4051.15,4052.09,4040.22,4050.75,122
319,2025-11-20 04:20:00+00:00,4050.68,4050.8,4043.07,4048.78,101
320,2025-11-20 04:21:00+00:00,4048.83,4052.17,4048.62,4052.03,94
321,2025-11-20 04:22:00+00:00,4052.06,4052.18,4048.05,4051.28,95
322,2025-11-20 04:23:00+00:00,4051.22,4053.35,4051.22,4051.28,87
323,2025-11-20 04:24:00+00:00,4051.29,4054.65,4051.26,4054.46,92
324,2025-11-20 04:25:00+00:00,4054.5,4055.57,4052.33,4054.37,91
325,2025-11-20 04:26:00+00:00,4054.28,4054.66,4052.6,4054.35,80
326,2025-11-20 04:27:00+00:00,4053.61,4056.09,4052.5,4055.31,91
327,2025-11-20 04:28:00+00:00,4055.63,4056.31,4054.55,4054.89,86
328,2025-11-20 04:29:00+00:00,4054.7,4055.86,4054.48,4055.03,75
329,2025-11-20 04:30:00+00:00,4055.68,4058.47,4053.63,4058.46,91
330,2025-11-20 04:31:00+00:00,4058.17,4060.49,4058.15,4060.08,96
331,2025-11-20 04:32:00+00:00,4060.08,4060.42,4058.16,4058.23,86
332,2025-11-20 04:33:00+00:00,4058.17,4058.92,4057.16,4057.25,69
333,2025-11-20 04:34:00+00:00,4056.76,4057.68,4054.21,4054.42,85
334,2025-11-20 04:35:00+00:00,4054.41,4056.6,4053.6,4054.63,88
335,2025-11-20 04:36:00+00:00,4054.65,4055.95,4053.59,4054.49,88
336,2025-11-20 04:37:00+00:00,4054.41,4058.28,4054.41,4057.83,86
337,2025-11-20 04:38:00+00:00,4057.92,4058.08,4055.43,4057.94,84
338,2025-11-20 04:39:00+00:00,4058.0,4058.18,4056.51,4056.62,74
339,2025-11-20 04:40:00+00:00,4057.03,4058.57,4057.03,4058.5,70
