timestamp,close_price,signal,confidence,prob_down,prob_neutral,prob_up,actual_move,actual_label,is_correct
2025-12-05 22:40:00,4200.57,UP,0.5983952879905701,0.07454043626785278,0.3270642161369324,0.5983952879905701,-0.001264114155935859,0,False
2025-12-05 22:45:00,4201.01,UP,0.6070623993873596,0.07200971990823746,0.32092785835266113,0.6070623993873596,-0.001575811531036558,0,False
2025-12-05 22:50:00,4201.01,UP,0.6573630571365356,0.06771916151046753,0.2749178111553192,0.6573630571365356,-0.000871219063986959,1,False
2025-12-05 22:55:00,4201.32,UP,0.6340426802635193,0.0691259503364563,0.296831339597702,0.6340426802635193,-0.0008687745756094838,1,False
